Propiedade;Modalidade;MODALIDADE_EAD;Id_aluno;SEXO;NASCIMENTO;CIDADE;UF;CANAL_VENDAS;CURSO;DS_TURNO_INSCRICAO;DT_INSCRICAO;FL_MATRICULADO;VL_MENSALIDADE;DS_PRIM_CANAL_VENDAS
Terceiros;Escola  a Distancia;100% ONLINE;728;M;22/09/2001 00:00;BOQUIM;SE;CALL CENTER;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;22/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;280;M;11/02/1971 00:00;RIO BRANCO;AC;INDICACAO;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;754;F;20/01/2002 00:00;MOZARLÂNDIA;GO;INDICACAO;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;100% ONLINE;993;M;08/06/1990 00:00;PORTO VELHO;RO;INTERNET;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;27/05/2020 00:00;1;0;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;879;M;17/04/1976 00:00;CARIACICA;ES;INTERNET;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;13/05/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;976;M;09/08/1991 00:00;ANANINDEUA;PA;INTERNET;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;86;M;28/09/1983 00:00;RIO DE JANEIRO;RJ;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;411;M;20/12/1995 00:00;SÃO GONÇALO;RJ;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM SEGURANÇA PÚBLICA;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Propio;Escola  a Distancia;100% ONLINE;309;F;10/03/1989 00:00;ITAPECERICA DA SERRA;SP;CONSULTOR;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;521;F;18/03/2001 00:00;IÇARA;SC;ENEM;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;100% ONLINE;399;M;18/03/1997 00:00;CABO FRIO;RJ;GUERR;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;520;F;31/01/2000 00:00;SALGUEIRO;PE;CALL CENTER;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;57;M;06/10/1982 00:00;MONTES CLAROS;MG;CALL CENTER;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;842;M;22/10/1996 00:00;SENA MADUREIRA;AC;INDICACAO;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;100% ONLINE;19;M;16/10/1986 00:00;JACUNDÁ;PA;INTERNET;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;479;M;15/08/2002 00:00;MARECHAL CÂNDIDO RONDON;PR;INTERNET;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;735;M;10/08/1998 00:00;MARACANAÚ;CE;INTERNET;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;19/05/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;524;M;05/03/1995 00:00;RIO DE JANEIRO;RJ;LIVES;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;03/06/2020 00:00;1;65;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;964;M;10/10/1999 00:00;PARANAÍBA;MS;OUTDOOR;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;843;M;01/02/1980 00:00;SÃO GONÇALO DO SAPUCAÍ;MG;REDES SOCIAIS;SUPERIOR DE TECNOLOGIA EM SERVIÇOS JURÍDICOS, CARTORÁRIOS E NOTARIAIS;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;100% ONLINE;582;M;15/02/2000 00:00;JOÃO PESSOA;PB;GUERR;TEOLOGIA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;75;M;16/06/1972 00:00;RIO DE JANEIRO;RJ;CALL CENTER;TEOLOGIA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;297;M;12/01/1994 00:00;BARRETOS;SP;CALL CENTER;TEOLOGIA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;658;M;05/05/1989 00:00;MACAU;RN;INTERNET;TEOLOGIA;NOTURNO;17/06/2020 00:00;0;65;INTERNET
Propio;Presencial;;239;;20/06/1997 12:00;Pindamonhangaba;SP;;;Noturno;;1;110;LIVES
Propio;Presencial;;560;M;03/11/1993 00:00;Maceió;AL;;;Noturno;;1;110;
Propio;Presencial;;687;F;25/10/2002 00:00;São Luís;MA;;;Matutino;;1;110;
Terceiros;Escola  a Distancia;100% ONLINE;585;M;10/03/1997 00:00;CAMBIRA;PR;;;;;1;65;ENEM
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;13;M;10/02/1980 00:00;ARIQUEMES;RO;;;;;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;370;M;01/04/1982 00:00;PARAÍSO DO NORTE;PR;;;;;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;990;M;25/12/1993 00:00;SÃO PAULO;SP;;;;;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;248;M;10/02/1998 00:00;TREMEMBÉ;SP;;;;;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;917;M;29/09/1997 00:00;GOIANORTE;TO;;;;;0;65;
Terceiros;Escola  a Distancia;100% ONLINE;224;M;03/04/1998 00:00;TAUBATÉ;SP;;;;;0;110;
